training_losses,training_recalls
0.5040468,0.73125
0.50231254,0.75625
0.5155002,0.64375
0.4990054,0.75
0.5001672,0.73125
0.520532,0.6625
0.50240844,0.7875
0.5025814,0.7875
0.49360505,0.8
0.50711054,0.69375
0.5055924,0.75625
0.50448704,0.7875
0.49699154,0.8
0.5057167,0.74375
0.5093055,0.7
0.49205512,0.8
0.4854578,0.8375
0.5072719,0.68125
0.50249064,0.73125
0.50653636,0.74375
0.51285493,0.68125
0.493246,0.79375
0.5000677,0.74375
0.50508785,0.71875
0.49544796,0.7625
0.51341033,0.80625
0.49901062,0.73125
0.504797,0.8
0.52368903,0.675
0.5150344,0.7
0.5016719,0.7
0.49871176,0.69375
0.5064432,0.7625
0.50682676,0.70625
0.51174766,0.63125
0.51807415,0.675
0.5068294,0.76875
0.50594676,0.7375
0.5181056,0.7125
0.5102488,0.725
0.48254952,0.875
0.5155996,0.66875
0.5048676,0.74375
0.48823237,0.78125
0.5036713,0.79375
0.50024176,0.78125
0.5117127,0.71875
0.49476534,0.80625
0.51223,0.6
0.50008553,0.75625
0.50873077,0.7125
0.50438595,0.7375
0.49666652,0.8
0.49491867,0.725
0.5037612,0.68125
0.5098618,0.725
0.5146164,0.7125
0.5032871,0.76875
0.51164234,0.68125
0.51591265,0.65625
0.5014036,0.79375
0.50443876,0.73125
0.49935347,0.78125
0.5126066,0.7
0.5039516,0.76875
0.5039555,0.80625
0.502502,0.775
0.5101274,0.68125
0.50620896,0.6875
0.49881163,0.76875
0.49445143,0.6875
0.5015453,0.76875
0.51030445,0.69375
0.5027031,0.69375
0.50763917,0.75625
0.5007102,0.75625
0.49914676,0.78125
0.5052195,0.7
0.49806967,0.775
0.498465,0.75
0.5050831,0.75
0.5117458,0.675
0.53127515,0.66875
0.51683486,0.66875
0.5089551,0.68125
0.4954191,0.7125
0.5032472,0.6875
0.47986984,0.81875
0.50891304,0.7125
0.5124102,0.65
0.49640018,0.78125
0.5006994,0.83125
0.4924449,0.81875
0.49187627,0.79375
0.50584906,0.725
0.50258064,0.71875
0.5069852,0.7125
0.50517476,0.74375
0.50737053,0.675
0.5011204,0.71875
0.51895523,0.6875
0.50355846,0.75625
0.5105557,0.68125
0.5094135,0.6625
0.504769,0.78125
0.50475484,0.76875
0.5032457,0.79375
0.52605504,0.675
0.51142395,0.69375
0.50020754,0.78125
0.49192896,0.74375
0.508892,0.75
0.506022,0.7625
0.5145074,0.775
0.5006147,0.79375
0.49217796,0.81875
0.49693862,0.75625
0.5084902,0.775
0.49650306,0.7875
0.5071227,0.71875
0.50520915,0.75625
0.507223,0.69375
0.48871765,0.8375
0.48727435,0.83125
0.5022763,0.75
0.50510633,0.7375
0.49694353,0.8
0.5029761,0.725
0.49487883,0.76875
0.51280874,0.68125
0.50259066,0.7375
0.49260002,0.79375
0.5000227,0.84375
0.5000906,0.7375
0.50871396,0.74375
0.49919367,0.75625
0.51764,0.73125
0.5223945,0.625
0.49600545,0.7875
0.50342643,0.8125
0.49808383,0.825
0.5337049,0.5125
0.49114156,0.79375
0.49562436,0.81875
0.50989366,0.68125
0.5059618,0.68125
0.514288,0.73125
0.5106919,0.7125
0.48368987,0.83125
0.5066408,0.7625
0.5024778,0.75625
0.4954307,0.73125
0.51132154,0.65
0.5137898,0.725
0.48953658,0.7875
0.5108594,0.69375
0.49185523,0.84375
0.5146173,0.6875
0.51307356,0.675
0.5099616,0.7
0.4974044,0.85
0.48322335,0.8
0.49366802,0.8125
0.5000728,0.7
0.5132076,0.74375
0.5248938,0.66875
0.49809822,0.8125
0.49994525,0.775
0.51864946,0.65625
0.50259334,0.79375
0.5184039,0.725
0.5008306,0.7375
0.48040956,0.85625
0.49715176,0.78125
0.5087192,0.70625
0.5031306,0.75625
0.5060814,0.775
0.508531,0.7375
0.50431406,0.75625
0.5007757,0.8
0.50245875,0.84375
0.49545392,0.825
0.5060493,0.75625
0.5093972,0.71875
0.5162622,0.7125
0.51360637,0.7125
0.51335645,0.7375
0.5180775,0.66875
0.49558792,0.775
0.5055231,0.725
0.4969062,0.7625
0.50467753,0.7125
0.49720126,0.775
0.5076151,0.74375
0.5241651,0.6375
0.5169014,0.725
0.5075904,0.7
0.5136312,0.69375
0.50237817,0.76875
0.49919716,0.7375
0.49693245,0.76875
0.5064713,0.6625
0.4980595,0.76875
0.51016986,0.79375
0.5070227,0.68125
0.50775,0.79375
0.48935384,0.78125
0.5063157,0.70625
0.5111052,0.6375
0.5107487,0.65
0.5024406,0.78125
0.5058142,0.83125
0.50885516,0.7375
0.51025105,0.7
0.5021809,0.8125
0.5167259,0.71875
0.5125152,0.7125
0.49140406,0.8
0.5040841,0.64375
0.51347435,0.74375
0.49178395,0.76875
0.5079095,0.73125
0.5074054,0.725
0.50502676,0.76875
0.5021704,0.75625
0.50014836,0.75
0.49687642,0.7375
0.49519983,0.7875
0.51185554,0.7
0.49575067,0.79375
0.510114,0.75
0.5158321,0.66875
0.5004735,0.66875
0.5013078,0.8375
0.50418276,0.6875
0.5133063,0.7125
0.511312,0.71875
0.49994668,0.80625
0.5090418,0.75625
0.4944976,0.8
0.51046973,0.7
0.51596516,0.5875
0.5074296,0.7375
0.49355054,0.79375
0.5072733,0.75
0.502189,0.71875
0.50183743,0.68125
0.5001694,0.7625
0.4925483,0.7625
0.5157836,0.74375
0.4983492,0.7875
0.49052125,0.825
0.49165994,0.775
0.51015997,0.7375
0.4875043,0.8
0.516436,0.71875
0.50387186,0.7125
0.50643754,0.65
0.50857246,0.73125
0.5044953,0.7125
0.49966058,0.775
0.50859183,0.7375
0.49651137,0.76875
0.49302608,0.75
0.5020414,0.6875
0.5095035,0.675
0.49245697,0.7625
0.49211192,0.81875
0.5216428,0.625
0.5136622,0.70625
0.5177037,0.6625
0.5006474,0.7625
0.51704663,0.7375
0.49795684,0.80625
0.51945627,0.6375
0.51366645,0.7875
0.5121161,0.725
0.49273187,0.7625
0.5102922,0.6875
0.50345176,0.71875
0.50899285,0.7625
0.5181534,0.6
0.49149862,0.83125
0.498427,0.71875
0.51128423,0.7375
0.50570804,0.66875
0.50760806,0.8125
0.49738234,0.79375
0.5060921,0.7125
0.5024905,0.725
0.50541437,0.7375
0.516377,0.64375
0.5088787,0.7625
0.50222,0.75
0.49830908,0.75
0.509061,0.70625
0.49666184,0.7
0.49922553,0.75625
0.49360222,0.8375
0.50402087,0.7375
0.5097903,0.7375
0.5177904,0.66875
0.51291406,0.66875
0.5094384,0.6875
0.5068466,0.7875
0.49014774,0.825
0.50224286,0.75
0.5216245,0.6875
0.50219333,0.71875
0.50214183,0.8
0.4997819,0.80625
0.5026109,0.775
0.50141966,0.79375
0.49153608,0.83125
0.5075115,0.725
0.50972474,0.7625
0.5134017,0.68125
0.5085412,0.675
0.52199966,0.6375
0.5007863,0.7875
0.4985532,0.7625
0.5011342,0.7125
0.4951849,0.71875
0.50180995,0.78125
0.49206161,0.7875
0.49382162,0.83125
0.50186616,0.74375
0.50558674,0.71875
0.50140727,0.7
0.5077497,0.69375
0.50705236,0.74375
0.5109455,0.7
0.5044758,0.7
0.49446353,0.825
0.509373,0.74375
0.5007129,0.775
0.49302277,0.76875
0.49048337,0.7875
0.4991106,0.78125
0.49686068,0.8
0.49091893,0.8
0.49889484,0.7875
0.50857544,0.68125
0.5067482,0.74375
0.5110487,0.74375
0.49822253,0.81875
0.5180194,0.7
0.502986,0.7375
0.49326387,0.78125
0.51580983,0.68125
0.49396887,0.81875
0.5007632,0.8
0.5003522,0.74375
0.5229149,0.7
0.50379455,0.725
0.48568422,0.8375
0.5189897,0.6875
0.48824295,0.83125
0.5081409,0.74375
0.491004,0.8
0.51903737,0.68125
0.49534607,0.8125
0.5108029,0.675
0.49059,0.76875
0.5035809,0.7875
0.50875866,0.74375
0.50898516,0.70625
0.5122305,0.675
0.502715,0.8125
0.4938821,0.775
0.49551898,0.74375
0.50613296,0.71875
0.49021235,0.775
0.49992448,0.74375
0.5028264,0.725
0.5032323,0.7625
0.50218457,0.775
0.500038,0.76875
0.5110298,0.74375
0.4917017,0.8125
0.49565917,0.80625
0.4981975,0.73125
0.50435936,0.675
0.4997993,0.7625
0.5250921,0.6375
0.5088359,0.76875
0.48336878,0.84375
0.5047202,0.74375
0.50860995,0.6375
0.49008903,0.8125
0.511179,0.66875
0.49938887,0.7875
0.503719,0.7625
0.51227343,0.7
0.51731604,0.70625
0.4955589,0.775
0.49858904,0.73125
0.49011222,0.74375
0.48840156,0.775
0.49752942,0.73125
0.50750077,0.76875
0.49901637,0.8
0.5055367,0.69375
0.50816214,0.79375
0.51001966,0.74375
0.501427,0.7875
0.50967324,0.76875
0.5109375,0.675
0.5007384,0.675
0.521652,0.66875
0.5066689,0.70625
0.502141,0.7125
0.5175608,0.75625
0.50804734,0.7625
0.5016587,0.7375
0.5060097,0.725
0.50918645,0.71875
0.5001198,0.75625
0.5025713,0.8125
0.5137139,0.71875
0.4993833,0.8125
0.5041973,0.75625
0.50788546,0.66875
0.49585462,0.81875
0.48417515,0.7625
0.5084601,0.725
0.50578445,0.75625
0.49535933,0.7375
0.5005401,0.7
0.5130779,0.74375
0.50379664,0.725
0.5006596,0.75
0.4892996,0.83125
0.5025324,0.7
0.50351095,0.75
0.50132626,0.75625
0.5028165,0.78125
0.51003826,0.65625
0.5075089,0.69375
0.49238205,0.825
0.51221305,0.6875
0.49521858,0.76875
0.49701795,0.78125
0.5161236,0.64375
0.5047712,0.7625
0.5017106,0.79375
0.50428486,0.725
0.49701762,0.825
0.5136464,0.71875
0.4986112,0.8375
0.49604425,0.7625
0.5036317,0.7875
0.50561804,0.75
0.49636325,0.775
0.5104292,0.75
0.51282847,0.675
0.5022531,0.75625
0.49620467,0.80625
0.5061337,0.76875
0.5012201,0.74375
0.5043095,0.74375
0.5053704,0.81875
0.49560228,0.8
0.5027185,0.76875
0.50258076,0.7375
0.50390196,0.73125
0.5011611,0.7125
0.48989382,0.7875
0.51463896,0.68125
0.51658815,0.725
0.49813825,0.8125
0.50480574,0.75
0.5106279,0.71875
0.5091459,0.78125
0.50783956,0.76875
0.49792472,0.825
0.51741344,0.7125
0.51185024,0.76875
0.4951028,0.775
0.50652915,0.73125
0.50569236,0.68125
0.5174843,0.6375
0.4871683,0.83125
0.49910173,0.775
0.5106064,0.7125
0.5020836,0.78125
0.5133025,0.68125
0.5043153,0.73125
0.5182897,0.6875
0.506122,0.70625
0.5087124,0.6875
0.4943098,0.75625
0.49980044,0.76875
0.4980997,0.7375
0.52147686,0.7125
0.4950365,0.78125
0.5153047,0.7
0.49817333,0.8
0.50516164,0.75625
0.5040089,0.7625
0.49729785,0.74375
0.499055,0.775
0.50632894,0.76875
0.5066327,0.7625
0.5008273,0.76875
0.5018134,0.75625
0.49833423,0.69375
0.505729,0.79375
0.49517664,0.76875
0.49314824,0.85
0.5035807,0.71875
0.5110734,0.725
0.506138,0.73125
0.5003729,0.7625
0.49815744,0.75
0.49875173,0.725
0.50798476,0.74375
0.49595565,0.79375
0.5052943,0.66875
0.5029272,0.7875
0.5116806,0.66875
0.49989986,0.7875
0.49920982,0.725
0.50322884,0.78125
0.5078754,0.8
0.5043953,0.7875
0.50920695,0.76875
0.50912416,0.70625
0.48792976,0.8125
0.50688446,0.75
0.50044906,0.7375
0.5150773,0.64375
0.50237167,0.74375
0.49074954,0.81875
0.49623528,0.78125
0.49931425,0.78125
0.50039214,0.74375
0.51290685,0.74375
0.49186954,0.79375
0.48381004,0.80625
0.51565886,0.71875
0.5095085,0.7375
0.51374185,0.68125
0.49334842,0.85
0.4990092,0.78125
0.50250566,0.6875
0.5142544,0.78125
0.5080058,0.725
0.5033469,0.70625
0.4974664,0.8
0.5029991,0.7625
0.50050104,0.83125
0.49972168,0.8125
0.4992125,0.78125
0.5144471,0.6375
0.49562135,0.78125
0.4975236,0.725
0.5126219,0.78125
0.49491748,0.73125
0.5026559,0.725
0.4919253,0.79375
0.5052398,0.7
0.5065948,0.76875
0.50021464,0.79375
0.5036739,0.80625
0.50857675,0.7625
0.49701327,0.79375
0.50589675,0.70625
0.50080824,0.6875
0.49134094,0.76875
0.5108785,0.725
0.5154375,0.7
0.5165588,0.625
0.4994561,0.78125
0.50097084,0.7875
0.49953303,0.76875
0.4980673,0.8
0.5102639,0.725
0.5011607,0.7625
0.5010642,0.79375
0.50264484,0.775
0.49738178,0.83125
0.4884289,0.85
0.49597067,0.74375
0.50469273,0.7625
0.5028199,0.73125
0.5032803,0.7375
0.5096317,0.7125
0.5091117,0.7375
0.51380515,0.68125
0.5101496,0.73125
0.5172206,0.7
0.4897275,0.7875
0.50611097,0.76875
0.5048973,0.7125
0.5142842,0.71875
0.4927125,0.78125
0.48629117,0.825
0.49650297,0.75625
0.5015974,0.725
0.5075401,0.71875
0.4989051,0.76875
0.50753355,0.74375
0.5109905,0.76875
0.51946574,0.65625
0.52130604,0.65625
0.505052,0.725
0.51655394,0.6625
0.5030967,0.71875
0.4865013,0.81875
0.5020808,0.74375
0.50765914,0.6875
0.50193024,0.74375
0.4933489,0.8
0.49721128,0.78125
0.49773708,0.8125
0.50609064,0.6875
0.5027442,0.70625
0.50466377,0.71875
0.49772006,0.8
0.50142014,0.775
0.49315602,0.8
0.506942,0.73125
0.5192541,0.68125
0.5061904,0.74375
0.4995882,0.70625
0.50161093,0.80625
0.514329,0.68125
0.4781061,0.8375
0.51821357,0.65
0.5096467,0.7125
0.51212496,0.76875
0.5101388,0.7375
0.49763012,0.75
0.4945783,0.825
0.5033847,0.7125
0.5058753,0.69375
0.5103792,0.7375
0.49471077,0.7875
0.51120555,0.7375
0.5035425,0.6875
0.5038115,0.73125
0.50325364,0.73125
0.4926672,0.73125
0.5042946,0.73125
0.49944168,0.73125
0.51830536,0.66875
0.5052906,0.7375
0.5056709,0.7125
0.4913164,0.825
0.5096304,0.7125
0.4851098,0.84375
0.49754462,0.76875
0.493267,0.75625
0.5039496,0.7125
0.5073633,0.71875
0.48561612,0.86875
0.49278727,0.7625
0.5210645,0.7125
0.5012677,0.70625
0.50447786,0.7125
0.5094355,0.7125
0.49997464,0.8
0.4972093,0.7875
0.508755,0.70625
0.5048913,0.71875
0.49158248,0.8
0.5002699,0.725
0.50649536,0.78125
0.5092634,0.74375
0.50115335,0.7625
0.50406915,0.68125
0.50754035,0.76875
0.50462186,0.81875
0.5125829,0.7125
0.5108039,0.6625
0.51227266,0.7125
0.51319444,0.75625
0.49565005,0.725
0.5152753,0.675
0.5118555,0.71875
0.50464046,0.76875
0.50548196,0.71875
0.50056535,0.74375
0.48880798,0.7875
0.5205976,0.69375
0.5077848,0.76875
0.5057856,0.75625
0.5161225,0.70625
0.4987239,0.76875
0.5087596,0.7125
0.5103854,0.68125
0.49531373,0.79375
0.50561684,0.725
0.5001254,0.75
0.48960662,0.825
0.5073675,0.68125
0.5037736,0.7875
0.5082722,0.76875
0.5052607,0.73125
0.5193201,0.6875
0.5076882,0.69375
0.5017077,0.74375
0.5048411,0.70625
0.5167514,0.70625
0.49824458,0.7625
0.5154625,0.73125
0.49959546,0.84375
0.49790344,0.76875
0.49877197,0.78125
0.5008973,0.8
0.50645995,0.70625
0.5064273,0.7375
0.4948936,0.75625
0.4991893,0.78125
0.49241263,0.79375
0.50172776,0.675
0.5113455,0.725
0.49465466,0.79375
0.5052887,0.70625
0.49280486,0.78125
0.51311684,0.6625
0.5123562,0.70625
0.49713176,0.7875
0.5051452,0.775
0.5055772,0.74375
0.4949979,0.79375
0.5056275,0.7125
0.51656,0.7625
0.5015465,0.79375
0.4935184,0.83125
0.51705664,0.675
0.50650823,0.7625
0.51680636,0.70625
0.4883491,0.79375
0.5037058,0.7625
0.49679986,0.70625
0.49510923,0.76875
0.5098692,0.73125
0.5019356,0.775
0.50442564,0.775
0.497382,0.7875
0.50651634,0.7125
0.5125433,0.73125
0.49649745,0.79375
0.5042432,0.68125
0.49397975,0.85625
0.50752294,0.66875
0.50262874,0.73125
0.5038412,0.73125
0.5231503,0.6875
0.50937283,0.6875
0.506286,0.64375
0.49594873,0.70625
0.501367,0.73125
0.49542934,0.7875
0.5038822,0.8
0.50836676,0.775
0.48852628,0.81875
0.5012663,0.76875
0.50364673,0.7375
0.497824,0.80625
0.50256026,0.75625
0.5094102,0.7375
0.51518047,0.69375
0.50184584,0.7375
0.49568138,0.81875
0.50124806,0.75
0.5062648,0.73125
0.51274633,0.7375
0.5153673,0.625
0.49646655,0.75625
0.4927226,0.78125
0.50340277,0.75625
0.51357657,0.7125
0.50361073,0.7875
0.51258457,0.725
0.49146485,0.80625
0.5085077,0.6875
0.5045414,0.66875
0.51256835,0.7125
0.4971234,0.74375
0.4860488,0.8125
0.49739295,0.76875
0.49875966,0.8
0.51470196,0.69375
0.50022537,0.725
0.5021831,0.75
0.5109852,0.7375
0.4998629,0.7
0.48346767,0.78125
0.5109402,0.79375
0.4934469,0.85
0.50378484,0.6875
0.51818377,0.6875
0.50825983,0.725
0.49883986,0.7375
0.51608217,0.74375
0.4945318,0.78125
0.5100666,0.69375
0.49671945,0.81875
0.49745536,0.74375
0.49009237,0.825
0.504097,0.80625
0.4971462,0.8
0.51046735,0.7
0.50276464,0.7375
0.5115383,0.825
0.509285,0.725
0.49803084,0.76875
0.4939106,0.79375
0.50989425,0.6875
0.49177748,0.7875
0.50443256,0.775
0.51354295,0.725
0.5088466,0.76875
0.50103855,0.7875
0.49272662,0.79375
0.4913063,0.86875
0.50474465,0.7875
0.49779892,0.725
0.4922908,0.76875
0.5072028,0.8
0.4973666,0.7875
0.5087037,0.74375
0.51353997,0.65625
0.5022405,0.79375
0.50130594,0.7625
0.5161691,0.675
0.5036808,0.7
0.49611217,0.69375
0.49721614,0.73125
0.50145066,0.775
0.5098503,0.63125
0.5100681,0.6875
0.5051511,0.73125
0.50021744,0.76875
0.49659222,0.7875
0.4981882,0.7
0.5041702,0.74375
0.49568397,0.7875
0.5189936,0.75
0.51282024,0.75
0.49616295,0.78125
0.5133654,0.7
0.49763757,0.79375
0.5019424,0.6875
0.5001609,0.76875
0.4927631,0.8
0.5060868,0.69375
0.504112,0.7375
0.49382252,0.8
0.5078858,0.75
0.5087002,0.75
0.4899934,0.79375
0.49444112,0.775
0.5161682,0.6625
0.48680887,0.71875
0.51306033,0.69375
0.5008107,0.74375
0.51041496,0.65625
0.49475533,0.775
0.5070198,0.69375
0.49774748,0.79375
0.5092872,0.75625
0.4941779,0.8375
0.5019716,0.725
0.5040931,0.78125
0.51881415,0.64375
0.49701542,0.76875
0.50347745,0.7875
0.50678045,0.70625
0.4963797,0.78125
0.49006668,0.83125
0.49790207,0.7625
0.5037527,0.74375
0.5062822,0.675
0.4975481,0.75625
0.49717984,0.725
0.5021321,0.79375
0.50370234,0.69375
0.48968202,0.81875
0.5000409,0.8375
0.4911862,0.80625
0.5276785,0.6375
0.5013641,0.71875
0.51271117,0.7125
0.49866217,0.76875
0.5034177,0.775
0.5137263,0.70625
0.50158453,0.78125
0.50052416,0.7625
0.49823523,0.775
0.4976225,0.75625
0.4972004,0.79375
0.49608117,0.825
0.5099921,0.7375
0.4951953,0.75
0.50803626,0.6125
0.507565,0.75
0.4912312,0.8125
0.50840586,0.7625
0.5047839,0.7125
0.50216013,0.75
0.5049887,0.75625
0.5199626,0.6875
0.503333,0.7375
0.50345075,0.81875
0.5091084,0.73125
0.5067695,0.75625
0.5138916,0.675
0.4823402,0.85
0.50974786,0.7
0.49039334,0.7875
0.5090674,0.73125
0.51663285,0.70625
0.5036214,0.79375
0.4885288,0.825
0.49460927,0.81875
0.48677522,0.80625
0.5250232,0.64375
0.49727282,0.78125
0.5072715,0.725
0.5114756,0.7125
0.5022303,0.69375
0.49600497,0.83125
0.5182192,0.69375
0.4995536,0.7875
0.50100243,0.75
0.49902344,0.775
0.4929362,0.78125
0.50468034,0.70625
0.50092304,0.75625
0.5036194,0.725
0.49302763,0.7375
0.48885804,0.79375
0.5061138,0.7125
0.5094813,0.74375
0.5103745,0.68125
0.4937179,0.775
0.5076455,0.75625
0.50584495,0.70625
0.5004711,0.775
0.48167092,0.83125
0.52671134,0.625
0.50633895,0.7625
0.50216717,0.6875
0.51324546,0.75625
0.50825155,0.6875
0.5153582,0.66875
0.4947876,0.76875
0.50722015,0.60625
0.51646554,0.73125
0.4965763,0.83125
0.49993068,0.75625
0.4981863,0.825
0.50979424,0.64375
0.50715315,0.74375
0.5016559,0.7625
0.5010198,0.80625
0.50308996,0.75625
0.51101106,0.70625
0.49281734,0.76875
0.5161292,0.68125
0.5072144,0.75
0.49501142,0.7625
0.5135454,0.7375
0.50054055,0.76875
0.5013811,0.73125
0.50450295,0.75
0.49829546,0.75625
0.49919835,0.75
0.49154273,0.825
0.4957323,0.7875
0.50904727,0.75
0.5042046,0.775
0.49074203,0.775
0.50147885,0.79375
0.5010201,0.79375
0.50324094,0.7625
0.4997281,0.80625
0.48631,0.8125
0.5102006,0.7375
0.5062426,0.7125
0.4955944,0.8375
0.50210536,0.775
0.5069147,0.725
0.5024096,0.71875
0.5039785,0.725
0.49797374,0.775
0.5134696,0.68125
0.50204647,0.7625
0.5094465,0.7625
0.5152818,0.675
0.5214244,0.65
0.4988804,0.775
0.5102911,0.74375
0.5012504,0.76875
0.49876493,0.7875
0.5116707,0.70625
0.50116676,0.8375
0.49238434,0.8375
0.5060838,0.8125
0.49738884,0.7625
0.5185432,0.75625
0.50566214,0.75
0.49870577,0.7375
0.4996727,0.7375
0.51204205,0.6875
0.4998762,0.75625
0.5147728,0.6125
0.5044929,0.7125
0.51309603,0.65625
0.51539737,0.71875
0.50832134,0.75625
0.49772,0.825
0.50120974,0.76875
0.4893387,0.74375
0.49623686,0.73125
0.5167612,0.80625
0.49979478,0.7125
0.5089654,0.75
0.5085541,0.66875
0.4969585,0.78125
0.49886888,0.775
0.49673843,0.81875
0.50165623,0.74375
0.49709025,0.75
0.4807046,0.76875
0.51280135,0.7
0.4998116,0.75625
0.493954,0.775
0.5107444,0.7125
0.485137,0.85
0.48825875,0.75625
0.5089323,0.7375
0.50121516,0.76875
0.5097754,0.725
0.5098288,0.71875
0.48729324,0.74375
0.5070549,0.74375
0.49485326,0.7375
0.5074728,0.74375
0.49572402,0.80625
0.5002217,0.75625
0.49650136,0.80625
0.5013927,0.6875
0.5021492,0.83125
0.4963931,0.75625
0.49586672,0.74375
0.4880243,0.83125
0.50464106,0.7375
0.512282,0.78125
0.5158056,0.70625
0.4995567,0.75625
0.5002303,0.775
0.4986828,0.71875
0.50706196,0.7
0.5045102,0.83125
0.5042199,0.79375
0.5060568,0.74375
0.5031995,0.725
0.50016636,0.70625
0.50686264,0.7625
0.50231946,0.68125
0.5197727,0.6625
0.49704725,0.8375
0.5047077,0.7625
0.5053159,0.78125
0.48947018,0.80625
0.50837374,0.73125
0.49001724,0.7875
0.5070241,0.76875
0.4940548,0.7375
0.48503035,0.8625
0.50090635,0.75
0.5121151,0.725
0.5089067,0.7875
0.5077461,0.69375
0.5190667,0.66875
0.5135108,0.7
0.49042836,0.81875
0.50299186,0.7375
0.49645472,0.75
0.4861967,0.7875
0.50629604,0.7125
0.501506,0.7
0.5138749,0.68125
0.50878143,0.7625
0.49820226,0.75625
0.50843847,0.725
0.4834624,0.8125
0.4957252,0.75
0.5049833,0.79375
0.5078932,0.71875
0.48853427,0.78125
0.5104256,0.7625
0.50722885,0.73125
0.5099214,0.78125
0.5050884,0.725
0.5110736,0.7
0.504933,0.76875
0.4759426,0.8
0.48865557,0.78125
0.5048445,0.725
0.49469185,0.775
0.5111046,0.725
0.50081885,0.75625
0.5058421,0.775
0.50460637,0.73125
0.50073373,0.7375
0.5004697,0.8125
0.49828783,0.75
0.5059062,0.7875
0.498796,0.7875
0.51801556,0.7125
0.5018835,0.75625
0.4984889,0.84375
0.50560445,0.7375
0.49732012,0.78125
0.50485545,0.74375
0.5047924,0.7625
0.49551812,0.8
0.5016066,0.8
0.51206857,0.65625
0.50600934,0.73125
0.5048092,0.775
0.4988099,0.78125
0.50876236,0.7
0.48608112,0.75625
0.5065526,0.6875
0.5061035,0.71875
0.4882458,0.79375
0.49786553,0.83125
0.5003484,0.6625
0.51378465,0.73125
0.502133,0.7125
0.49319783,0.83125
0.5190021,0.625
0.50622785,0.775
0.5068387,0.6625
0.48823577,0.85
0.5051335,0.76875
0.4917768,0.7875
0.48443547,0.7875
0.5041631,0.8125
0.50630295,0.725
0.509128,0.74375
0.4997495,0.75625
0.5116337,0.7375
0.49895158,0.775
0.5050216,0.75625
0.50553334,0.68125
0.49153692,0.8125
0.49289522,0.81875
0.49749717,0.78125
0.49773687,0.8
0.5034448,0.69375
0.4936474,0.8125
0.4999947,0.78125
0.49781305,0.76875
0.50863105,0.6875
0.50769746,0.6875
0.515384,0.675
0.49501,0.8125
0.4938342,0.79375
0.50821495,0.73125
0.51025623,0.7
0.5180584,0.7
0.50783837,0.75625
0.50083697,0.725
0.51161814,0.725
0.51697505,0.69375
0.48947686,0.75625
0.49308807,0.8125
0.51124823,0.7125
0.5037476,0.76875
0.4994114,0.79375
0.49988046,0.74375
0.5005741,0.71875
0.49843192,0.76875
0.50240725,0.75625
0.48964557,0.86875
0.4989771,0.775
0.5062012,0.71875
0.48526755,0.83125
0.49547634,0.75
0.48818055,0.7875
0.49082595,0.775
0.5001,0.73125
0.5143145,0.65625
0.48576507,0.7875
0.5079508,0.75625
0.51744425,0.63125
0.5109008,0.725
0.51620376,0.7
0.5068287,0.775
0.51888794,0.68125
0.5041372,0.74375
0.48648137,0.825
0.48940143,0.75625
0.49195027,0.7375
0.50473815,0.66875
0.49148282,0.79375
0.49462557,0.825
0.50433695,0.70625
0.4895781,0.84375
0.487531,0.79375
0.49830335,0.75625
0.4900136,0.83125
0.48700553,0.7875
0.5061816,0.75
0.51457196,0.69375
0.5023662,0.73125
0.4947338,0.78125
0.49032417,0.80625
0.5150921,0.6875
0.4993085,0.7375
0.5039042,0.7875
0.4912179,0.7625
0.49767905,0.825
0.49946174,0.75625
0.50209177,0.71875
0.5002046,0.71875
0.48851418,0.81875
0.49882832,0.79375
0.51510173,0.6875
0.4966871,0.73125
0.51186335,0.7125
0.49529114,0.825
0.49516755,0.83125
0.50290877,0.725
0.49706888,0.76875
0.497161,0.79375
0.49435416,0.81875
0.50316316,0.675
0.5127929,0.675
0.50180495,0.7125
0.5038625,0.7
0.49764758,0.7875
0.4980309,0.7625
0.4941352,0.8
0.5010158,0.69375
0.49674517,0.84375
0.4998889,0.75
0.5019041,0.76875
0.48084608,0.8125
0.51303375,0.70625
0.4939971,0.7875
0.49782118,0.7875
0.51082945,0.70625
0.5167941,0.675
0.496588,0.83125
0.5084055,0.6875
0.48645076,0.7625
0.49445137,0.7875
0.51071084,0.6625
0.49486384,0.825
0.49981007,0.79375
0.49535665,0.79375
0.5066293,0.7375
0.49669176,0.7625
0.51019824,0.7125
0.5082842,0.66875
0.5056907,0.75625
0.4794683,0.825
0.50922364,0.7125
0.4934066,0.75625
0.49354702,0.75625
0.5059134,0.78125
0.5051896,0.73125
0.49966922,0.76875
0.50453913,0.75625
0.48489064,0.825
0.50509447,0.6875
0.5052292,0.70625
0.50764006,0.725
0.504879,0.725
0.49172002,0.79375
0.50127435,0.76875
0.5022753,0.7125
0.48981175,0.7875
0.4838811,0.80625
0.50450623,0.6875
0.49845487,0.775
0.49003658,0.84375
0.49667114,0.7625
0.49470958,0.75
0.4834637,0.85625
0.49589118,0.7
0.5034324,0.75
0.50649565,0.7875
0.48844606,0.79375
0.49710226,0.8125
0.49468732,0.83125
0.49955845,0.74375
0.49160355,0.78125
0.50132906,0.75
0.5005749,0.74375
0.4910388,0.79375
0.5039918,0.76875
0.4915998,0.7875
0.4966299,0.76875
0.51246077,0.68125
0.49631613,0.725
0.5002245,0.71875
