losses,recalls
0.54859215,0.43
0.553388,0.392
0.5514405,0.452
0.5575264,0.408
0.55581,0.362
0.548038,0.462
0.5556397,0.39
0.5503067,0.422
0.54956776,0.402
0.5495548,0.418
0.5507325,0.418
0.554345,0.428
0.55216235,0.408
0.55839425,0.408
0.55336297,0.41
0.54974705,0.436
0.554038,0.436
0.54704356,0.448
0.54346246,0.49
0.5412589,0.514
0.5465888,0.46
0.5497499,0.42
0.5462682,0.412
0.5453872,0.472
0.55347526,0.418
0.553926,0.41
0.5461097,0.44
0.5479637,0.476
0.5464933,0.474
0.54490983,0.488
0.54144305,0.514
0.5468088,0.46
0.55105555,0.414
0.557025,0.404
0.5474619,0.428
0.55119205,0.436
0.554021,0.428
0.54153925,0.476
0.549745,0.458
0.55020005,0.444
0.5553257,0.42
0.5501091,0.422
0.5490906,0.454
0.54102737,0.51
0.5589618,0.36
0.545653,0.434
0.54656893,0.44
0.5519614,0.382
0.55931497,0.402
0.5472843,0.466
0.5535575,0.372
0.5482338,0.426
0.5449849,0.43
0.54541636,0.462
0.5421629,0.51
0.56267256,0.382
0.548172,0.422
0.5597622,0.392
0.54953104,0.448
0.5464856,0.476
0.552596,0.406
0.5536237,0.39
0.5558517,0.442
0.54670066,0.422
0.54620874,0.494
0.552404,0.414
0.54920006,0.462
0.55444616,0.382
0.5472741,0.424
0.5498048,0.436
0.54985476,0.45
0.545547,0.492
0.54234,0.49
0.555609,0.396
0.55300075,0.42
0.5460933,0.45
0.54213756,0.454
0.5440494,0.444
0.5508486,0.4
0.54565114,0.436
0.54959077,0.428
0.54609084,0.432
0.5443825,0.492
0.54579264,0.454
0.5503444,0.424
0.5490486,0.484
0.54905176,0.38
0.5466814,0.45
0.5562623,0.384
0.55299336,0.39
0.54343915,0.438
0.5527906,0.432
0.5487971,0.454
0.54491395,0.466
0.54471195,0.452
0.55165744,0.388
0.55453634,0.368
0.5518291,0.38
0.54843456,0.42
0.55232894,0.4
0.55085796,0.412
0.54992545,0.432
0.5479803,0.448
0.5498932,0.438
0.55393267,0.358
0.5473446,0.416
0.54230845,0.462
0.54016554,0.464
0.5476647,0.434
0.53942007,0.482
0.5571916,0.398
0.5515395,0.448
0.5417593,0.474
0.5454854,0.446
0.5546972,0.424
0.5516951,0.444
0.5529112,0.424
0.5558806,0.428
0.54675835,0.464
0.54065335,0.43
0.5439009,0.444
0.543864,0.426
0.5420919,0.476
0.54325867,0.412
0.54961807,0.414
0.5375002,0.476
0.5396206,0.484
0.55359244,0.384
0.5449977,0.414
0.5519213,0.422
0.5415082,0.432
0.55682385,0.364
0.5431584,0.45
0.54546434,0.434
0.54368055,0.452
0.54939485,0.42
0.54645675,0.446
0.545583,0.416
0.5363254,0.51
0.5415433,0.464
0.5522023,0.386
0.54727924,0.432
0.54427975,0.448
0.5494426,0.424
0.55231524,0.406
0.5479174,0.432
0.5391107,0.48
0.546073,0.444
0.54869866,0.41
0.5470323,0.416
0.54419154,0.474
0.53588825,0.462
